Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
US-2018-123218,12/20/2018,12/25/2018,Standard Class,5,6,Shipped Early,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,160,2,20,12,240,449,80,7.5,Target Not Achieved,80,Over Forecast
CA-2018-154795,12/20/2018,12/24/2018,Standard Class,4,6,Shipped Early,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14,2,20,4,22,347,7,28.57,Target Not Achieved,8,Over Forecast
CA-2018-141754,12/20/2018,12/25/2018,Standard Class,5,6,Shipped Early,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,33142,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,12,2,20,4,18,13,6,33.33,Target Not Achieved,6,Over Forecast
US-2018-120712,12/20/2018,12/24/2018,Standard Class,4,6,Shipped Early,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,89,4,20,-2,133,129,22.25,-2.25,Target Not Achieved,44,Over Forecast
CA-2018-158918,12/20/2018,12/25/2018,Second Class,5,3,Shipped Late,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17,4,0,8,26,129,4.25,47.06,Target Not Achieved,9,Over Forecast
US-2018-123218,12/20/2018,12/25/2018,Standard Class,5,6,Shipped Early,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359,3,30,-72,538,347,119.67,-20.06,Target Achieved,179,Over Forecast
CA-2018-158148,12/20/2018,12/26/2018,Standard Class,6,6,Shipped On Time,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36,3,0,11,54,129,12,30.56,Target Not Achieved,18,Over Forecast
CA-2018-165414,12/21/2018,12/24/2018,First Class,3,1,Shipped Late,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,48,3,20,5,72,185,16,10.42,Target Not Achieved,24,Over Forecast
US-2018-126214,12/21/2018,12/24/2018,Second Class,3,3,Shipped On Time,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,100,1,0,37,149,185,100,37,Target Not Achieved,49,Over Forecast
CA-2018-154284,12/21/2018,12/26/2018,Second Class,5,3,Shipped Late,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,601,2,30,137,899,1151,300.5,22.8,Target Not Achieved,298,Over Forecast
CA-2018-112375,12/21/2018,12/27/2018,Standard Class,6,6,Shipped On Time,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27,2,20,9,41,26,13.5,33.33,Target Achieved,14,Over Forecast
CA-2018-161795,12/21/2018,12/23/2018,Second Class,2,3,Shipped Early,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,43229,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3,2,20,0,5,58,1.5,0,Target Not Achieved,2,Over Forecast
CA-2018-154284,12/21/2018,12/26/2018,Second Class,5,3,Shipped Late,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",60,2,20,14,90,54,30,23.33,Target Achieved,30,Over Forecast
CA-2018-112375,12/21/2018,12/27/2018,Standard Class,6,6,Shipped On Time,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,32114,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,51,6,20,15,76,185,8.5,29.41,Target Not Achieved,25,Over Forecast
CA-2018-127019,12/21/2018,12/25/2018,Standard Class,4,6,Shipped Early,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,61,7,20,5,91,58,8.71,8.2,Target Achieved,30,Over Forecast
CA-2018-154284,12/21/2018,12/26/2018,Second Class,5,3,Shipped Late,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637,8,20,135,955,1151,79.62,21.19,Target Not Achieved,318,Over Forecast
CA-2018-154284,12/21/2018,12/26/2018,Second Class,5,3,Shipped Late,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",52,3,60,-34,78,51,17.33,-65.38,Target Achieved,26,Over Forecast
US-2018-126214,12/21/2018,12/24/2018,Second Class,3,3,Shipped On Time,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618,13,0,356,2424,1651,124.46,22,Target Not Achieved,806,Over Forecast
CA-2018-157287,12/22/2018,12/23/2018,First Class,1,1,Shipped On Time,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,423,7,30,0,633,406,60.43,0,Target Achieved,210,Over Forecast
CA-2018-153612,12/22/2018,12/27/2018,Standard Class,5,6,Shipped Early,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17,4,0,5,26,19,4.25,29.41,Target Not Achieved,9,Over Forecast
CA-2018-157287,12/22/2018,12/23/2018,First Class,1,1,Shipped On Time,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",34,2,20,2,50,34,17,5.88,Target Achieved,16,Over Forecast
CA-2018-117828,12/23/2018,12/26/2018,First Class,3,1,Shipped Late,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194,4,0,56,291,185,48.5,28.87,Target Achieved,97,Over Forecast
US-2018-128587,12/24/2018,12/30/2018,Standard Class,6,6,Shipped On Time,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",10,2,0,4,14,885,5,40,Target Not Achieved,4,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",23,6,20,8,34,233,3.83,34.78,Target Not Achieved,11,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,20,4,70,-14,30,233,5,-70,Target Not Achieved,10,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,6,2,20,2,8,233,3,33.33,Target Not Achieved,2,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",73,4,20,19,109,704,18.25,26.03,Target Not Achieved,36,Over Forecast
CA-2018-124653,12/24/2018,12/26/2018,First Class,2,1,Shipped Late,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,13,2,0,6,19,176,6.5,46.15,Target Not Achieved,6,Over Forecast
US-2018-128587,12/24/2018,12/30/2018,Standard Class,6,6,Shipped On Time,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4900,7,0,2303,7338,4655,700,47,Target Achieved,2438,Over Forecast
CA-2018-120103,12/24/2018,12/29/2018,Standard Class,5,6,Shipped Early,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,112,2,20,11,168,592,56,9.82,Target Not Achieved,56,Over Forecast
CA-2018-124653,12/24/2018,12/26/2018,First Class,2,1,Shipped Late,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,22,7,0,10,32,176,3.14,45.45,Target Not Achieved,10,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,480,4,70,-384,719,592,120,-80,Target Not Achieved,239,Over Forecast
CA-2018-169397,12/24/2018,12/27/2018,First Class,3,1,Shipped Late,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27,2,20,3,41,233,13.5,11.11,Target Not Achieved,14,Over Forecast
CA-2018-120103,12/24/2018,12/29/2018,Standard Class,5,6,Shipped Early,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106,7,20,37,159,233,15.14,34.91,Target Not Achieved,53,Over Forecast
US-2018-103471,12/24/2018,12/28/2018,Standard Class,4,6,Shipped Early,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590,7,70,-787,884,704,84.29,-133.39,Target Not Achieved,294,Over Forecast
US-2018-103471,12/24/2018,12/28/2018,Standard Class,4,6,Shipped Early,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14,3,20,2,21,233,4.67,14.29,Target Not Achieved,7,Over Forecast
CA-2018-120103,12/24/2018,12/29/2018,Standard Class,5,6,Shipped Early,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,8,2,20,2,12,704,4,25,Target Not Achieved,4,Over Forecast
CA-2018-135538,12/24/2018,12/28/2018,Standard Class,4,6,Shipped Early,HR-14830,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,884,4,20,99,1324,885,221,11.2,Target Not Achieved,440,Over Forecast
CA-2018-124653,12/24/2018,12/26/2018,First Class,2,1,Shipped Late,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,133,7,0,64,199,176,19,48.12,Target Not Achieved,66,Over Forecast
CA-2018-158456,12/24/2018,12/29/2018,Standard Class,5,6,Shipped Early,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",46,4,0,22,69,233,11.5,47.83,Target Not Achieved,23,Over Forecast
CA-2018-158456,12/24/2018,12/29/2018,Standard Class,5,6,Shipped Early,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,20,4,20,7,30,233,5,35,Target Not Achieved,10,Over Forecast
US-2018-147739,12/25/2018,12/29/2018,Standard Class,4,6,Shipped Early,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547,4,20,-68,819,630,136.75,-12.43,Target Not Achieved,272,Over Forecast
CA-2018-113152,12/25/2018,12/30/2018,Standard Class,5,6,Shipped Early,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,844,2,0,371,1264,2207,422,43.96,Target Not Achieved,420,Over Forecast
CA-2018-153717,12/25/2018,1/1/2019,Standard Class,7,6,Shipped Late,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,161,1,0,21,241,630,161,13.04,Target Not Achieved,80,Over Forecast
CA-2018-153717,12/25/2018,1/1/2019,Standard Class,7,6,Shipped Late,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",74,2,0,20,111,73,37,27.03,Target Achieved,37,Over Forecast
US-2018-136749,12/25/2018,12/27/2018,Second Class,2,3,Shipped Early,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,276,6,0,47,413,696,46,17.03,Target Not Achieved,137,Over Forecast
CA-2018-153717,12/25/2018,1/1/2019,Standard Class,7,6,Shipped Late,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3,1,0,1,5,18,3,33.33,Target Not Achieved,2,Over Forecast
CA-2018-153717,12/25/2018,1/1/2019,Standard Class,7,6,Shipped Late,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17,3,0,8,26,18,5.67,47.06,Target Not Achieved,9,Over Forecast
CA-2018-111780,12/25/2018,12/30/2018,Second Class,5,3,Shipped Late,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1200,5,20,225,1797,2207,240,18.75,Target Not Achieved,597,Over Forecast
CA-2018-113152,12/25/2018,12/30/2018,Standard Class,5,6,Shipped Early,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",450,2,20,56,673,696,225,12.44,Target Not Achieved,223,Over Forecast
CA-2018-111780,12/25/2018,12/30/2018,Second Class,5,3,Shipped Late,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),18,3,0,8,27,229,6,44.44,Target Not Achieved,9,Over Forecast
CA-2018-111780,12/25/2018,12/30/2018,Second Class,5,3,Shipped Late,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",13,3,0,6,19,229,4.33,46.15,Target Not Achieved,6,Over Forecast
CA-2018-143980,12/25/2018,12/29/2018,Standard Class,4,6,Shipped Early,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,415,2,0,124,621,455,207.5,29.88,Target Not Achieved,206,Over Forecast
CA-2018-144890,12/25/2018,12/29/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,10,2,0,5,15,455,5,50,Target Not Achieved,5,Over Forecast
CA-2018-144288,12/25/2018,12/31/2018,Standard Class,6,6,Shipped On Time,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10,2,20,4,16,229,5,40,Target Not Achieved,6,Over Forecast
CA-2018-144288,12/25/2018,12/31/2018,Standard Class,6,6,Shipped On Time,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9,4,20,3,14,229,2.25,33.33,Target Not Achieved,5,Over Forecast
US-2018-136749,12/25/2018,12/27/2018,Second Class,2,3,Shipped Early,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,158,5,0,74,236,229,31.6,46.84,Target Not Achieved,78,Over Forecast
CA-2018-119550,12/26/2018,12/31/2018,Standard Class,5,6,Shipped Early,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275,3,30,-90,412,245,91.67,-32.73,Target Achieved,137,Over Forecast
CA-2018-158792,12/26/2018,1/2/2019,Standard Class,7,6,Shipped Late,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22,5,0,10,33,230,4.4,45.45,Target Not Achieved,11,Over Forecast
CA-2018-111073,12/26/2018,12/30/2018,Standard Class,4,6,Shipped Early,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,52,1,40,-15,77,57,52,-28.85,Target Not Achieved,25,Over Forecast
CA-2018-124933,12/26/2018,12/30/2018,Second Class,4,3,Shipped Late,DF-13135,David Flashing,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,213,6,0,100,318,230,35.5,46.95,Target Not Achieved,105,Over Forecast
CA-2018-130113,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323,2,0,61,484,369,161.5,18.89,Target Not Achieved,161,Over Forecast
CA-2018-101889,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,20,3,20,7,30,369,6.67,35,Target Not Achieved,10,Over Forecast
CA-2018-130113,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668,9,20,75,1001,754,74.22,11.23,Target Not Achieved,333,Over Forecast
CA-2018-101889,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1549,9,40,-465,2320,1525,172.11,-30.02,Target Achieved,771,Over Forecast
CA-2018-103870,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,5,3,20,1,7,754,1.67,20,Target Not Achieved,2,Over Forecast
CA-2018-117415,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,371,4,20,42,556,405,92.75,11.32,Target Not Achieved,185,Over Forecast
CA-2018-103870,12/27/2018,12/31/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,73,7,20,-13,109,754,10.43,-17.81,Target Not Achieved,36,Over Forecast
